"Scenario","Sector","Subsector","Technology","Enduse","Unit","Parameters","Fuel","Period","FuelGroup","Technology_Group","Value"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2035","Electricity","Heating/Cooling","0.312574"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2040","Electricity","Heating/Cooling","0.312574"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2045","Electricity","Heating/Cooling","0.312574"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2050","Electricity","Heating/Cooling","0.304605"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2055","Electricity","Heating/Cooling","0.018595"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2060","Electricity","Heating/Cooling","0.067069"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Natural Gas","2018","Fossil Fuels","Heating/Cooling","7.530000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Natural Gas","2025","Fossil Fuels","Heating/Cooling","7.637780"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Natural Gas","2030","Fossil Fuels","Heating/Cooling","7.529848"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Natural Gas","2035","Fossil Fuels","Heating/Cooling","7.602021"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Natural Gas","2040","Fossil Fuels","Heating/Cooling","7.640776"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Natural Gas","2045","Fossil Fuels","Heating/Cooling","5.512256"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Natural Gas","2050","Fossil Fuels","Heating/Cooling","4.988290"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Natural Gas","2055","Fossil Fuels","Heating/Cooling","5.450839"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Natural Gas","2060","Fossil Fuels","Heating/Cooling","5.956279"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Wood","2018","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Wood","2025","Renewables (direct use)","Heating/Cooling","0.059474"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Wood","2030","Renewables (direct use)","Heating/Cooling","0.345177"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Wood","2035","Renewables (direct use)","Heating/Cooling","0.892771"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Wood","2040","Renewables (direct use)","Heating/Cooling","1.550368"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Wood","2045","Renewables (direct use)","Heating/Cooling","4.592102"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Wood","2050","Renewables (direct use)","Heating/Cooling","6.116474"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Wood","2055","Renewables (direct use)","Heating/Cooling","7.030252"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","End Use Demand","Wood","2060","Renewables (direct use)","Heating/Cooling","7.667970"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Biogas","2018","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Biogas","2025","Renewables (direct use)","Heating/Cooling","0.019740"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Biogas","2030","Renewables (direct use)","Heating/Cooling","0.319592"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Biogas","2035","Renewables (direct use)","Heating/Cooling","0.324762"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Biogas","2040","Renewables (direct use)","Heating/Cooling","0.329995"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Biogas","2045","Renewables (direct use)","Heating/Cooling","0.327648"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Biogas","2050","Renewables (direct use)","Heating/Cooling","0.330708"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Biogas","2055","Renewables (direct use)","Heating/Cooling","0.328016"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Biogas","2060","Renewables (direct use)","Heating/Cooling","0.324855"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Coal","2018","Fossil Fuels","Heating/Cooling","0.425000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Coal","2025","Fossil Fuels","Heating/Cooling","0.332604"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Coal","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Coal","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Coal","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Coal","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Coal","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Coal","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Coal","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2018","Electricity","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2025","Electricity","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2030","Electricity","Heating/Cooling","0.288899"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2035","Electricity","Heating/Cooling","0.315731"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2040","Electricity","Heating/Cooling","0.315731"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2045","Electricity","Heating/Cooling","0.315731"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2050","Electricity","Heating/Cooling","0.307681"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2055","Electricity","Heating/Cooling","0.018783"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2060","Electricity","Heating/Cooling","0.067747"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Natural Gas","2018","Fossil Fuels","Heating/Cooling","8.655172"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Natural Gas","2025","Fossil Fuels","Heating/Cooling","8.779057"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Natural Gas","2030","Fossil Fuels","Heating/Cooling","8.654998"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Natural Gas","2035","Fossil Fuels","Heating/Cooling","8.737956"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Natural Gas","2040","Fossil Fuels","Heating/Cooling","8.782501"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Natural Gas","2045","Fossil Fuels","Heating/Cooling","6.335926"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Natural Gas","2050","Fossil Fuels","Heating/Cooling","5.733666"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Natural Gas","2055","Fossil Fuels","Heating/Cooling","6.265332"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Natural Gas","2060","Fossil Fuels","Heating/Cooling","6.846298"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2018","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2025","Renewables (direct use)","Heating/Cooling","0.069969"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2030","Renewables (direct use)","Heating/Cooling","0.406091"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2035","Renewables (direct use)","Heating/Cooling","1.050318"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2040","Renewables (direct use)","Heating/Cooling","1.823963"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2045","Renewables (direct use)","Heating/Cooling","5.402473"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2050","Renewables (direct use)","Heating/Cooling","7.195851"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2055","Renewables (direct use)","Heating/Cooling","8.270885"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2060","Renewables (direct use)","Heating/Cooling","9.021141"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2018","Electricity","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2025","Electricity","Heating/Cooling","0.886943"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2030","Electricity","Heating/Cooling","0.941231"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2035","Electricity","Heating/Cooling","1.013603"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2040","Electricity","Heating/Cooling","1.091539"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2045","Electricity","Heating/Cooling","1.192755"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2050","Electricity","Heating/Cooling","1.303355"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2055","Electricity","Heating/Cooling","1.424211"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","End Use Demand","Electricity","2060","Electricity","Heating/Cooling","1.556274"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2018","Electricity","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2025","Electricity","Heating/Cooling","0.253412"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2030","Electricity","Heating/Cooling","0.268923"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2035","Electricity","Heating/Cooling","0.289601"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2040","Electricity","Heating/Cooling","0.311868"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2045","Electricity","Heating/Cooling","0.340787"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2050","Electricity","Heating/Cooling","0.372387"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2055","Electricity","Heating/Cooling","0.406918"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heat Pump","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Electricity","2060","Electricity","Heating/Cooling","0.444650"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","End Use Demand","Electricity","2018","Electricity","Heating/Cooling","0.080000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","End Use Demand","Electricity","2025","Electricity","Heating/Cooling","0.094710"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","End Use Demand","Electricity","2030","Electricity","Heating/Cooling","0.100507"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","End Use Demand","Electricity","2035","Electricity","Heating/Cooling","0.108235"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","End Use Demand","Electricity","2040","Electricity","Heating/Cooling","0.116558"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","End Use Demand","Electricity","2045","Electricity","Heating/Cooling","0.127366"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","End Use Demand","Electricity","2050","Electricity","Heating/Cooling","0.139176"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","End Use Demand","Electricity","2055","Electricity","Heating/Cooling","0.152081"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","End Use Demand","Electricity","2060","Electricity","Heating/Cooling","0.166183"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","Fuel Consumption","Electricity","2018","Electricity","Heating/Cooling","0.080024"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","Fuel Consumption","Electricity","2025","Electricity","Heating/Cooling","0.094739"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","Fuel Consumption","Electricity","2030","Electricity","Heating/Cooling","0.100537"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","Fuel Consumption","Electricity","2035","Electricity","Heating/Cooling","0.108268"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","Fuel Consumption","Electricity","2040","Electricity","Heating/Cooling","0.116593"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","Fuel Consumption","Electricity","2045","Electricity","Heating/Cooling","0.127404"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","Fuel Consumption","Electricity","2050","Electricity","Heating/Cooling","0.139218"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","Fuel Consumption","Electricity","2055","Electricity","Heating/Cooling","0.152127"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Heater","Process Heat Direct","PJ","Fuel Consumption","Electricity","2060","Electricity","Heating/Cooling","0.166233"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Coal","2018","Fossil Fuels","Heating/Cooling","0.009550"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Coal","2025","Fossil Fuels","Heating/Cooling","0.005907"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Coal","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Coal","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Coal","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Coal","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Coal","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Coal","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Coal","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2018","Fossil Fuels","Heating/Cooling","0.136400"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2025","Fossil Fuels","Heating/Cooling","0.137721"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2030","Fossil Fuels","Heating/Cooling","0.129436"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2035","Fossil Fuels","Heating/Cooling","0.127664"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2040","Fossil Fuels","Heating/Cooling","0.126905"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2045","Fossil Fuels","Heating/Cooling","0.127116"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2050","Fossil Fuels","Heating/Cooling","0.126276"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2055","Fossil Fuels","Heating/Cooling","0.137985"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2060","Fossil Fuels","Heating/Cooling","0.150780"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Coal","2018","Fossil Fuels","Heating/Cooling","0.051900"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Coal","2025","Fossil Fuels","Heating/Cooling","0.032104"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Coal","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Coal","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Coal","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Coal","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Coal","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Coal","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Coal","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Electricity","2018","Electricity","Heating/Cooling","0.084200"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Electricity","2025","Electricity","Heating/Cooling","0.296963"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Electricity","2030","Electricity","Heating/Cooling","0.514014"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Electricity","2035","Electricity","Heating/Cooling","0.636973"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Electricity","2040","Electricity","Heating/Cooling","0.783944"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Electricity","2045","Electricity","Heating/Cooling","0.963716"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Electricity","2050","Electricity","Heating/Cooling","1.170087"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Electricity","2055","Electricity","Heating/Cooling","1.278586"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Electricity","2060","Electricity","Heating/Cooling","1.397145"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Natural Gas","2018","Fossil Fuels","Heating/Cooling","1.263900"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Natural Gas","2025","Fossil Fuels","Heating/Cooling","1.276138"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Natural Gas","2030","Fossil Fuels","Heating/Cooling","1.199366"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Natural Gas","2035","Fossil Fuels","Heating/Cooling","1.182951"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Natural Gas","2040","Fossil Fuels","Heating/Cooling","1.175915"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Natural Gas","2045","Fossil Fuels","Heating/Cooling","1.177875"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Natural Gas","2050","Fossil Fuels","Heating/Cooling","1.170087"
"Kea","Industry","Other Food Processing (Non Dairy/Meat Processing)","Oven","Process Heat Oven","PJ","End Use Demand","Natural Gas","2055","Fossil Fuels","Heating/Cooling","1.278586"
